country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2001,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2002,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2003,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2004,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2005,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2006,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2007,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2008,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2009,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2010,83.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2011,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2012,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2013,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2014,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2015,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2016,83.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2001,85.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2002,85.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2003,85.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2004,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2005,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2006,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2007,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2008,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2009,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2010,85.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2011,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2012,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2013,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2014,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2015,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Saint Vincent and the Grenadines,VC,VCT,670,Insufficient physical activity among school going adolescents,2016,85.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2001,86.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2002,86.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2003,86.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2004,86.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2005,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2006,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2007,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2008,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2009,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2010,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2011,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2012,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2013,86.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2014,86.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2015,86.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2016,86.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2001,86.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2002,86.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2003,86.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2004,86.4,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2005,86.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2006,86.6,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2007,86.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2008,86.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2009,86.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2010,86.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2011,87,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2012,87.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2013,87.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2014,87.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2015,87.4,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2016,87.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2001,86.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2002,86.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2003,86.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2004,86.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2005,86.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2006,86.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2007,86.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2008,86.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2009,86.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2010,86.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2011,86.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2012,86.9,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2013,86.9,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2014,87,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2015,87,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Samoa,WS,WSM,882,Insufficient physical activity among school going adolescents,2016,87.1,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Senegal,SN,SEN,686,Insufficient physical activity among school going adolescents,2001,91.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Senegal,SN,SEN,686,Insufficient physical activity among school going adolescents,2002,91.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Senegal,SN,SEN,686,Insufficient physical activity among school going adolescents,2003,91.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
